"Id","Path","Slice Name","Alias(s)","Label","Min","Max","Must Support?","Is Modifier?","Is Summary?","Type(s)","Short","Definition","Comments","Requirements","Default Value","Meaning When Missing","Fixed Value","Pattern","Example","Minimum Value","Maximum Value","Maximum Length","Binding Strength","Binding Description","Binding Value Set","Code","Slicing Discriminator","Slicing Description","Slicing Ordered","Slicing Rules","Base Path","Base Min","Base Max","Condition(s)","Constraint(s)","Mapping: RIM Mapping"
"ViralHepatitisModel.PermanentAddress.PermanentAddressRegion","ViralHepatitisModel.PermanentAddress.PermanentAddressRegion","","","",1,*,"","","","Address {[]} {[]}
","Permanent Region Address of the Patient","Permanent Region Address of the Patient","","","","","","","","","",,,,,"",,,,"ViralHepatitisModel.PermanentAddress.PermanentAddressRegion",1,*,"",""
"ViralHepatitisModel.DidTheClientsMotherTestPositiveForHepatitisB","ViralHepatitisModel.DidTheClientsMotherTestPositiveForHepatitisB","","","",1,1,"","","","BackboneElement {[]} {[]}
","History of Client's mother for Hepatitis B","Did the client's mother test positive for Hepatitis B?","","","","","","","","","",,,,,"",,,,"ViralHepatitisModel.DidTheClientsMotherTestPositiveForHepatitisB",1,1,"",""
"ViralHepatitisModel.DidTheClientsMotherTestPositiveForHepatitisC","ViralHepatitisModel.DidTheClientsMotherTestPositiveForHepatitisC","","","",1,1,"","","","BackboneElement {[]} {[]}
","History of Client's mother for Hepatitis C","Did the client's mother test positive for Hepatitis C?","","","","","","","","","",,,,,"",,,,"ViralHepatitisModel.DidTheClientsMotherTestPositiveForHepatitisC",1,1,"",""
"ViralHepatitisModel.DidTheClientsSpouseOrPartnerTestPositiveForHepatitisB","ViralHepatitisModel.DidTheClientsSpouseOrPartnerTestPositiveForHepatitisB","","","",1,1,"","","","BackboneElement {[]} {[]}
","History of Client's Spouse/Partner for Hepatitis B","Did the client's spouse/partner test positive for Hepatitis B?","","","","","","","","","",,,,,"",,,,"ViralHepatitisModel.DidTheClientsSpouseOrPartnerTestPositiveForHepatitisB",1,1,"",""
"ViralHepatitisModel.DidTheClientsSpouseOrPartnerTestPositiveForHepatitisC","ViralHepatitisModel.DidTheClientsSpouseOrPartnerTestPositiveForHepatitisC","","","",1,1,"","","","BackboneElement {[]} {[]}
","History of Client's Spouse/Partner for Hepatitis C","Did the client's spouse/partner test positive for Hepatitis C?","","","","","","","","","",,,,,"",,,,"ViralHepatitisModel.DidTheClientsSpouseOrPartnerTestPositiveForHepatitisC",1,1,"",""
"ViralHepatitisModel.DoesTheClientHaveHistoryOfSharingNeedleAndOrSyringeWithOthers","ViralHepatitisModel.DoesTheClientHaveHistoryOfSharingNeedleAndOrSyringeWithOthers","","","",1,1,"","","","CodeableConcept {[]} {[]}
","History of client of using/sharing needle or syringe with others","Does the client have history of sharing needle and/or syringe with others?","","","","","","","","","",,,,,"",,,,"ViralHepatitisModel.DoesTheClientHaveHistoryOfSharingNeedleAndOrSyringeWithOthers",1,1,"",""
"ViralHepatitisModel.DoesTheClientHaveHistoryOfInjectingDrugs","ViralHepatitisModel.DoesTheClientHaveHistoryOfInjectingDrugs","","","",1,1,"","","","CodeableConcept {[]} {[]}
","Does the client have history of injecting drugs?","Does the client have history of injecting drugs?","","","","","","","","","",,,,,"",,,,"ViralHepatitisModel.DoesTheClientHaveHistoryOfInjectingDrugs",1,1,"",""
"ViralHepatitisModel.HasTheClientBeenAccidentallyPrickedByObjectContaminatedWithBlood","ViralHepatitisModel.HasTheClientBeenAccidentallyPrickedByObjectContaminatedWithBlood","","","",1,1,"","","","CodeableConcept {[]} {[]}
","Has the client been accidentally pricked by needles/sharps or other objects contaminated with blood?","Has the client been accidentally pricked by needles/sharps or other objects contaminated with blood?","","","","","","","","","",,,,,"",,,,"ViralHepatitisModel.HasTheClientBeenAccidentallyPrickedByObjectContaminatedWithBlood",1,1,"",""
"ViralHepatitisModel.DidTheClientReceiveATattoo","ViralHepatitisModel.DidTheClientReceiveATattoo","","","",1,1,"","","","CodeableConcept {[]} {[]}
","Did the client receive a tattoo?","Did the client receive a tattoo?","","","","","","","","","",,,,,"",,,,"ViralHepatitisModel.DidTheClientReceiveATattoo",1,1,"",""
"ViralHepatitisModel.WasThereAHistoryInThePastYearOfSexualIntercourseWithAMale","ViralHepatitisModel.WasThereAHistoryInThePastYearOfSexualIntercourseWithAMale","","","",1,1,"","","","CodeableConcept {[]} {[]}
","Was there a history(past year) of sexual intercourse with a male?","Was there a history(past year) of sexual intercourse with a male?","","","","","","","","","",,,,,"",,,,"ViralHepatitisModel.WasThereAHistoryInThePastYearOfSexualIntercourseWithAMale",1,1,"",""
"ViralHepatitisModel.WasThereAHistoryInThePastYearOfSexualIntercourseWithAFemale","ViralHepatitisModel.WasThereAHistoryInThePastYearOfSexualIntercourseWithAFemale","","","",1,1,"","","","CodeableConcept {[]} {[]}
","Was there a history(past year) of sexual intercourse with a female?","Was there a history(past year) of sexual intercourse with a female?","","","","","","","","","",,,,,"",,,,"ViralHepatitisModel.WasThereAHistoryInThePastYearOfSexualIntercourseWithAFemale",1,1,"",""
"ViralHepatitisModel.DoesTheClientPayInCashOrInKindForSex","ViralHepatitisModel.DoesTheClientPayInCashOrInKindForSex","","","",1,1,"","","","CodeableConcept {[]} {[]}
","Does the client pay (in cash or in kind) for sex?","Does the client pay (in cash or in kind) for sex?","","","","","","","","","",,,,,"",,,,"ViralHepatitisModel.DoesTheClientPayInCashOrInKindForSex",1,1,"",""
"ViralHepatitisModel.DoesTheClientAcceptPaymentInCashOrInKindInExchangeForSex","ViralHepatitisModel.DoesTheClientAcceptPaymentInCashOrInKindInExchangeForSex","","","",1,1,"","","","CodeableConcept {[]} {[]}
","Does the client accept payment (in cash or in kind) in exchange for sex?","Does the client accept payment (in cash or in kind) in exchange for sex?","","","","","","","","","",,,,,"",,,,"ViralHepatitisModel.DoesTheClientAcceptPaymentInCashOrInKindInExchangeForSex",1,1,"",""
"ViralHepatitisModel.WasThereAHistoryOfEmploymentAbroadInThePast","ViralHepatitisModel.WasThereAHistoryOfEmploymentAbroadInThePast","","","",1,1,"","","","CodeableConcept {[]} {[]}
","Was there a history of employment abroad in the past?","Was there a history of employment abroad in the past?","","","","","","","","","",,,,,"",,,,"ViralHepatitisModel.WasThereAHistoryOfEmploymentAbroadInThePast",1,1,"",""
"ViralHepatitisModel.IsThereAFamilyHistoryOfHCCOrPrimaryLiverCancer","ViralHepatitisModel.IsThereAFamilyHistoryOfHCCOrPrimaryLiverCancer","","","",1,1,"","","","BackboneElement {[]} {[]}
","History of Client's family on Hepatocellular Carcinoma (HCC)/Primary Liver Cancer","Is there a family history of Hepatocellular Carcinoma (HCC)/primary liver cancer?","","","","","","","","","",,,,,"",,,,"ViralHepatitisModel.IsThereAFamilyHistoryOfHCCOrPrimaryLiverCancer",1,1,"",""
"ViralHepatitisModel.DoesTheClientHaveHCCPriorToHepatitisBAndOrHepatitisCDiagnosis","ViralHepatitisModel.DoesTheClientHaveHCCPriorToHepatitisBAndOrHepatitisCDiagnosis","","","",1,1,"","","","CodeableConcept {[]} {[]}
","Client's History of having Hepatocellular Carcinoma","Does the client have hepatocellular carcinoma prior to Hepatitis B and/or Hepatitis C diagnosis?","","","","","","","","","",,,,,"",,,,"ViralHepatitisModel.DoesTheClientHaveHCCPriorToHepatitisBAndOrHepatitisCDiagnosis",1,1,"",""
"ViralHepatitisModel.DoesTheClientHaveHistoryOfReceivingBloodOrBloodProducts","ViralHepatitisModel.DoesTheClientHaveHistoryOfReceivingBloodOrBloodProducts","","","",1,1,"","","","CodeableConcept {[]} {[]}
","Client's History of Receiving Blood or Blood Products","Does the client have history of receiving blood/blood products?","","","","","","","","","",,,,,"",,,,"ViralHepatitisModel.DoesTheClientHaveHistoryOfReceivingBloodOrBloodProducts",1,1,"",""
"ViralHepatitisModel.DoesTheClientHaveHistoryOfUndergoingHemodialysis","ViralHepatitisModel.DoesTheClientHaveHistoryOfUndergoingHemodialysis","","","",1,1,"","","","CodeableConcept {[]} {[]}
","Client's History of undergoing hemodialysis","Does the client have history of undergoing hemodialysis?","","","","","","","","","",,,,,"",,,,"ViralHepatitisModel.DoesTheClientHaveHistoryOfUndergoingHemodialysis",1,1,"",""
"ViralHepatitisModel.WasThereAHistoryOfBeingVaccinatedForHepatitisA","ViralHepatitisModel.WasThereAHistoryOfBeingVaccinatedForHepatitisA","","","",1,1,"","","","CodeableConcept {[]} {[]}
","Client's History of Being Vaccinated for Hepatitis A","Was there a history of being vaccinated for Hepatitis A?","","","","","","","","","",,,,,"",,,,"ViralHepatitisModel.WasThereAHistoryOfBeingVaccinatedForHepatitisA",1,1,"",""
"ViralHepatitisModel.WasThereAHistoryOfBeingVaccinatedForHepatitisB","ViralHepatitisModel.WasThereAHistoryOfBeingVaccinatedForHepatitisB","","","",1,1,"","","","CodeableConcept {[]} {[]}
","Client's History of Being Vaccinated for Hepatitis B","Was there a history of being vaccinated for Hepatitis B?","","","","","","","","","",,,,,"",,,,"ViralHepatitisModel.WasThereAHistoryOfBeingVaccinatedForHepatitisB",1,1,"",""
"ViralHepatitisModel.DoesTheClientHaveHistoryOfHIVTreatmentPriorToEnrollment","ViralHepatitisModel.DoesTheClientHaveHistoryOfHIVTreatmentPriorToEnrollment","","","",1,1,"","","","CodeableConcept {[]} {[]}
","Client's History of Undergoing HIV Treatment Prior to Enrollment","Does the client have history of HIV treatment prior to enrollment?","","","","","","","","","",,,,,"",,,,"ViralHepatitisModel.DoesTheClientHaveHistoryOfHIVTreatmentPriorToEnrollment",1,1,"",""
